sta_code,box_id,sku_code,position,rotation,utilization,is_rotated,rotation_type,error
ODO1694009215440871,35x23x13,SX4863-960,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,64.21404682274247491638795987,True,0,
ODO1694009215440871,35x23x13,CW2288-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
ODO1694009269324282,35x23x13,FZ6214-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,17.35308170090778786430960344,True,0,
ODO1694009269324282,35x23x13,FD3019-010,"[Decimal('9'), Decimal('0'), Decimal('0')]",0.0,17.35308170090778786430960344,True,0,
ODO1694009270361348,35x23x13,DH4058-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,33.25370281892021022455805065,True,0,
ODO1694009270361348,35x23x13,DD8959-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.24080267558528428093645485,True,0,
ODO1694009270542360,35x23x13,FJ4553-133,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,49.88055422838031533683707597,True,0,
ODO1694009270542360,37x26x13,FB3272-838,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,29.93762993762993762993762994,True,0,
ODO1694009270702375,35x23x13,DH4058-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,27.71141901576684185379837554,True,0,
ODO1694009270702375,35x23x13,DQ8423-616,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,52.17391304347826086956521739,True,0,
ODO1694009270766381,35x23x13,CZ7836-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,49.19254658385093167701863354,True,0,
ODO1694009270766381,37x26x13,DX9522-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.373420758036142651527266912,True,0,
ODO1694009272398481,35x23x13,DV0821-002,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
ODO1694009272398481,42x30x18,AR5007-740,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.026455026455026455026455026,True,0,
ODO1694009272398481,52x40x17,FQ0348-110,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,13.85746606334841628959276018,True,0,
ODO1694009274051590,35x23x13,FB5061-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,17.23841376015289058767319637,True,0,
ODO1694009274051590,35x23x13,FB5061-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,17.23841376015289058767319637,True,0,
ODO1694009274051590,35x23x13,FV2646-010,"[Decimal('30'), Decimal('0'), Decimal('0')]",3.0,17.23841376015289058767319637,True,3,
ODO1694009275895688,37x26x13,DV4022-003,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,82.90420598112905805213497521,True,0,
ODO1694009275895688,37x26x13,DV4022-003,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,82.90420598112905805213497521,True,0,
ODO1694009275895688,37x26x13,DV4022-003,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,82.90420598112905805213497521,True,0,
ODO1694009275895688,42x30x18,DB0490-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.555555555555555555555555556,True,0,
ODO1694009329398157,35x23x13,FV2856-133,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,0,True,0,
ODO1694009329398157,42x30x18,DD6285-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,8.950617283950617283950617284,True,0,
ODO1694009330473210,35x23x13,DQ7709-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,61.00334448160535117056856187,True,0,
ODO1694009330473210,35x23x13,DQ7709-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,61.00334448160535117056856187,True,0,
ODO1694009330473210,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009330473210,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009330473210,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009330473210,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009331612286,37x26x13,DV1033-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,56.13305613305613305613305613,True,0,
ODO1694009331612286,40x28x16,DX9656-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,50.0,True,0,
ODO1694009332440328,35x23x13,BV2667-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,0,True,0,
ODO1694009332440328,37x26x13,DJ6013-104,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
ODO1694009332564336,35x23x13,HA6950-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,62.29335881509794553272814142,True,0,
ODO1694009332564336,35x23x13,BQ7197-301,"[Decimal('0'), Decimal('0'), Decimal('3')]",0.0,62.29335881509794553272814142,True,0,
ODO1694009333437392,40x28x16,DX5575-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,47.812500,True,0,
ODO1694009333437392,52x40x17,DN2556-681,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,7.058823529411764705882352941,True,0,
ODO1694009334229440,35x23x13,DX9522-480,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,52.05924510272336359292881032,True,0,
ODO1694009334229440,35x23x13,FQ7005-131,"[Decimal('0'), Decimal('0'), Decimal('1')]",0.0,52.05924510272336359292881032,True,0,
ODO1694009334229440,37x26x13,DV9832-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,11.51447305293459139612985767,True,0,
ODO1694009389434924,35x23x13,343938-013,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,33.02436693741041567128523650,True,0,
ODO1694009389434924,40x28x16,FJ2324-532,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,9.062500,True,0,
ODO1694009389621942,37x26x13,FQ3660-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.797217335678874140412601951,True,0,
ODO1694009389621942,40x28x16,DO2033-480,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,11.14955357142857142857142857,True,0,
ODO169400939202579,37x26x13,SX7677-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,38.66943866943866943866943867,True,0,
ODO169400939202579,40x28x16,DV7721-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,62.89062500,True,0,
ODO169400939219193,37x26x13,FQ6852-081,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
ODO169400939219193,40x28x16,BV2763-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,10.54687500,True,0,
ODO1694009392616116,35x23x13,CW2288-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
ODO1694009392616116,52x40x17,DV1296-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,22.05882352941176470588235294,True,0,
ODO1694009392703126,37x26x13,DV9089-200,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,82.90420598112905805213497521,True,0,
ODO1694009392703126,42x30x18,DD1238-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.603174603174603174603174603,True,0,
ODO1694009393086141,40x28x16,FJ7061-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,76.17187500,True,0,
ODO1694009393086141,52x40x17,FN7272-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,9.731334841628959276018099548,True,0,
ODO1694009393536171,35x23x13,DV2018-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
ODO1694009393536171,40x28x16,AR6030-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.937500,True,0,
ODO1694009393544173,35x23x13,FJ7687-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,86.08695652173913043478260870,True,0,
ODO1694009393544173,42x30x18,FD6637-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.026455026455026455026455026,True,0,
ODO1694009394282219,35x23x13,DZ3477-800,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,63.18203535594839942666029623,True,0,
ODO1694009394282219,37x26x13,SX4120-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,43.65904365904365904365904366,True,0,
ODO1694009394619241,35x23x13,DR6091-078,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.968944099378881987577639752,True,0,
ODO1694009394619241,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009394619241,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009395297274,37x26x13,FV3227-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,12.31408923716616024308332001,True,0,
ODO1694009395297274,37x26x13,DV0575-100,"[Decimal('0'), Decimal('0'), Decimal('1')]",0.0,12.31408923716616024308332001,True,0,
ODO1694009449624884,35x23x13,819352-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,36.69374104156712852365026278,True,0,
ODO1694009449624884,38x26x13,DV9316-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,14.20118343195266272189349112,True,0,
ODO1694009449624884,40x28x16,DH0858-451,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.273437500,True,0,
ODO16940094512273,Error,,,,N/A,N/A,N/A,Unable to pack items due to fitting constraints.
ODO169400945132111,35x23x13,BV2667-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,0,True,0,
ODO169400945132111,37x26x13,DJ6013-104,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
ODO169400945179458,35x23x13,FB5368-410,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,13.76015289058767319636884854,True,0,
ODO169400945179458,35x23x13,FN6968-025,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,58.86287625418060200668896321,True,0,
ODO1694009453669215,35x23x13,DV8992-400,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,45.38939321548017200191113235,True,0,
ODO1694009453669215,37x26x13,DO2033-658,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,13.04973612665920358228050536,True,0,
ODO1694009453669215,40x28x16,DO2033-480,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,22.29910714285714285714285714,True,0,
ODO1694009453669215,40x28x16,DO2033-480,"[Decimal('0'), Decimal('0'), Decimal('2')]",0.0,22.29910714285714285714285714,True,0,
ODO1694009454224262,35x23x13,DD4747-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,69.37410415671285236502627807,True,0,
ODO1694009454224262,35x23x13,FB7179-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,69.37410415671285236502627807,True,0,
ODO1694009454224262,52x40x17,DD4895-084,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,6.838235294117647058823529412,True,0,
ODO1694009454247266,35x23x13,819352-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,36.69374104156712852365026278,True,0,
ODO1694009454247266,52x40x17,DV9331-084,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,3.733031674208144796380090498,True,0,
ODO169400950963537,37x26x13,DV5701-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,23.98848552694706540860387014,True,0,
ODO169400950963537,37x26x13,DJ3624-002,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
ODO169400950963537,37x26x13,DJ3624-002,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
ODO169400950979649,35x23x13,SX7827-330,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,15.13616817964644051600573340,True,0,
ODO169400950979649,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO169400950979649,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO169400950979649,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009510861117,35x23x13,FN6838-012,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
ODO1694009510861117,42x30x18,AR6030-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.986772486772486772486772487,True,0,
ODO1694009511570149,35x23x13,FN8915-141,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
ODO1694009511570149,52x40x17,DB3258-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,14.93212669683257918552036199,True,0,
ODO1694009512470199,37x26x13,CN9675-002,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,56.13305613305613305613305613,True,0,
ODO1694009512470199,37x26x13,SX7676-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.29106029106029106029106029,True,0,
ODO1694009512759231,35x23x13,FV3095-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,0,True,0,
ODO1694009512759231,37x26x13,DO2033-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,13.81736766352150967535582920,True,0,
ODO1694009512759231,40x28x16,DO2033-480,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,11.14955357142857142857142857,True,0,
ODO1694009513187249,35x23x13,FV2551-237,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,3.612040133779264214046822742,True,0,
ODO1694009513187249,37x26x13,DV0575-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,6.524868063329601791140252679,True,0,
ODO1694009513191250,35x23x13,AC2285-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,3.784042044911610129001433349,True,0,
ODO1694009513191250,35x23x13,DZ3178-800,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
ODO1694009513191250,38x26x13,DD9535-007,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,88.75739644970414201183431953,True,0,
ODO1694009513959300,35x23x13,AC2286-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.74534161490683229813664596,True,0,
ODO1694009513959300,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('1')]",0.0,60.74534161490683229813664596,True,0,
ODO1694009513959300,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,59.59866220735785953177257525,True,0,
ODO1694009513959300,35x23x13,CW2288-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
ODO1694009569730812,35x23x13,DA6934-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,9.632107023411371237458193980,True,0,
ODO1694009569730812,35x23x13,DV4345-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,69.37410415671285236502627807,True,0,
ODO1694009570090829,35x23x13,FJ7689-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,57.39130434782608695652173913,True,0,
ODO1694009570090829,35x23x13,DV8996-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.68084089823220258002866699,True,0,
ODO1694009570090829,37x26x13,FD3925-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,20.72605149528226451303374380,True,0,
ODO1694009570512851,35x23x13,FN0323-400,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
ODO1694009570512851,40x28x16,SX7676-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,31.64062500,True,0,
ODO1694009571488905,35x23x13,AC2286-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.74534161490683229813664596,True,0,
ODO1694009571488905,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('1')]",0.0,60.74534161490683229813664596,True,0,
ODO1694009571488905,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,59.59866220735785953177257525,True,0,
ODO1694009571488905,35x23x13,CW2288-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
ODO1694009572600973,35x23x13,FV2856-690,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,1.404682274247491638795986622,True,0,
ODO1694009572600973,35x23x13,FV2858-133,"[Decimal('26'), Decimal('0'), Decimal('0')]",0.0,1.404682274247491638795986622,True,0,
ODO1694009572600973,40x28x16,FV2669-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,9.642857142857142857142857143,True,0,
ODO1694009572733986,35x23x13,FB2354-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.68084089823220258002866699,True,0,
ODO1694009572733986,37x26x13,CJ7863-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,12.47401247401247401247401247,True,0,
ODO1694009572733986,40x28x16,FD4613-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,55.7812500,True,0,
ODO1694009572858992,35x23x13,FJ6570-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,14.67749641662685140946010511,True,0,
ODO1694009572858992,35x23x13,HA5108-063,"[Decimal('20'), Decimal('0'), Decimal('0')]",1.0,14.67749641662685140946010511,True,1,
ODO169400957456382,35x23x13,DR6091-078,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.968944099378881987577639752,True,0,
ODO169400957456382,40x28x16,DJ6013-104,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.26562500,True,0,
ODO1694009629360542,35x23x13,FB7581-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,33.11036789297658862876254181,True,0,
ODO1694009629360542,37x26x13,DX9012-300,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,84.82328482328482328482328482,True,0,
ODO1694009629565559,35x23x13,322359-014,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,62.37935977066411849020544673,True,0,
ODO1694009629565559,37x26x13,DH4058-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,28.78618263233647849032464417,True,0,
ODO1694009629573561,35x23x13,343938-013,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,21.40468227424749163879598662,True,0,
ODO1694009629573561,37x26x13,FQ3660-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.797217335678874140412601951,True,0,
ODO1694009629573561,52x40x17,FJ7236-483,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.961538461538461538461538462,True,0,
ODO1694009629602564,35x23x13,AC4141-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.351170568561872909698996656,True,0,
ODO1694009629602564,35x23x13,AC2286-010,"[Decimal('0'), Decimal('14'), Decimal('0')]",0.0,5.351170568561872909698996656,True,0,
ODO1694009629602564,35x23x13,DX7120-042,"[Decimal('0'), Decimal('19'), Decimal('0')]",5.0,5.351170568561872909698996656,True,5,
ODO1694009629602564,37x26x13,SX7676-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.29106029106029106029106029,True,0,
ODO1694009629602564,37x26x13,DM1122-501,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,85.20710059171597633136094675,True,0,
ODO1694009629713575,37x26x13,DV4022-003,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,82.90420598112905805213497521,True,0,
ODO1694009629713575,37x26x13,DV4022-003,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,82.90420598112905805213497521,True,0,
ODO1694009629713575,37x26x13,DV4022-003,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,82.90420598112905805213497521,True,0,
ODO1694009629713575,42x30x18,DB0490-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.555555555555555555555555556,True,0,
ODO1694009629767581,35x23x13,FZ6539-709,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,2.943143812709030100334448161,True,0,
ODO1694009629767581,35x23x13,DQ3978-091,"[Decimal('26'), Decimal('0'), Decimal('0')]",1.0,2.943143812709030100334448161,True,1,
ODO1694009630406604,35x23x13,CW1067-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,59.91399904443382704252269470,True,0,
ODO1694009630406604,40x28x16,DV2436-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,65.45758928571428571428571429,True,0,
ODO1694009630406604,40x28x16,DV2436-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,65.45758928571428571428571429,True,0,
ODO1694009630406604,42x30x18,DB0490-025,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.555555555555555555555555556,True,0,
ODO1694009630517614,35x23x13,FQ3660-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,6.153846153846153846153846154,True,0,
ODO1694009630517614,37x26x13,FD0928-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,10.36302574764113225651687190,True,0,
ODO1694009630562619,35x23x13,FD2930-126,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.26086956521739130434782609,True,0,
ODO1694009630562619,35x23x13,FJ7687-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.26086956521739130434782609,True,0,
ODO1694009630562619,37x26x13,FD3019-063,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,23.18886934271549656165040780,True,0,
ODO1694009631321660,35x23x13,FV2856-690,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,6.134734830387004300047778309,True,0,
ODO1694009631321660,35x23x13,FV2860-133,"[Decimal('0'), Decimal('13'), Decimal('0')]",0.0,6.134734830387004300047778309,True,0,
ODO1694009631321660,35x23x13,DQ3978-010,"[Decimal('26'), Decimal('0'), Decimal('0')]",1.0,6.134734830387004300047778309,True,1,
ODO1694009632403725,37x26x13,SX7676-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.29106029106029106029106029,True,0,
ODO1694009632403725,37x26x13,DV0821-002,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.29841675995522149368303214,True,0,
ODO1694009632491730,35x23x13,DZ6959-800,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,49.88055422838031533683707597,True,0,
ODO1694009632491730,35x23x13,FB2822-675,"[Decimal('0'), Decimal('0'), Decimal('8')]",0.0,49.88055422838031533683707597,True,0,
ODO1694009633319776,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009633319776,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009633319776,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009633319776,37x26x13,FN3712-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,13.30561330561330561330561331,True,0,
ODO1694009633547803,35x23x13,DZ3498-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.68084089823220258002866699,True,0,
ODO1694009633547803,52x40x17,FB2841-381,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,46.42533936651583710407239819,True,0,
ODO1694009635057883,35x23x13,DR6091-078,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.968944099378881987577639752,True,0,
ODO1694009635057883,40x28x16,DJ6013-104,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.26562500,True,0,
ODO1694009643013965,35x23x13,CT0535-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
ODO1694009643013965,35x23x13,DZ1725-300,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,83.24892498805542283803153368,True,0,
ODO1694009643013965,42x30x18,FD0103-063,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.158730158730158730158730159,True,0,
ODO169400964888669,35x23x13,DH9796-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,42.04491161012900143334925944,True,0,
ODO169400964888669,37x26x13,AV2187-140,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,90.95634095634095634095634096,True,0,
ODO169400964941170,35x23x13,DH9796-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,42.04491161012900143334925944,True,0,
ODO169400964941170,40x28x16,AV2187-140,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,70.51339285714285714285714286,True,0,
ODO1694009691410285,35x23x13,FV5771-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,2.675585284280936454849498328,True,0,
ODO1694009691410285,35x23x13,AR6346-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,71.68657429526994744386048734,True,0,
ODO1694009691723307,35x23x13,FV2856-690,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,7.568084089823220258002866699,True,0,
ODO1694009691723307,35x23x13,FV2856-690,"[Decimal('0'), Decimal('13'), Decimal('0')]",5.0,7.568084089823220258002866699,True,5,
ODO1694009691723307,35x23x13,FV2858-133,"[Decimal('0'), Decimal('13'), Decimal('0')]",0.0,7.568084089823220258002866699,True,0,
ODO1694009691723307,35x23x13,FV2860-133,"[Decimal('26'), Decimal('0'), Decimal('0')]",1.0,7.568084089823220258002866699,True,1,
ODO1694009691723307,35x23x13,FV2858-133,"[Decimal('26'), Decimal('13'), Decimal('0')]",2.0,7.568084089823220258002866699,True,2,
ODO1694009692101329,35x23x13,FV2545-532,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,2.809364548494983277591973244,True,0,
ODO1694009692101329,35x23x13,FV2544-532,"[Decimal('7'), Decimal('0'), Decimal('0')]",0.0,2.809364548494983277591973244,True,0,
ODO1694009692463354,35x23x13,FV3042-247,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,1.720019111323459149546106068,True,0,
ODO1694009692463354,35x23x13,FV2705-100,"[Decimal('26'), Decimal('0'), Decimal('0')]",1.0,1.720019111323459149546106068,True,1,
ODO1694009692463354,37x26x13,DQ4101-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,20.39021269790500559731328962,True,0,
ODO1694009692475355,35x23x13,DQ3978-091,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,23.35403726708074534161490683,True,0,
ODO1694009692475355,35x23x13,FZ6329-072,"[Decimal('0'), Decimal('0'), Decimal('4')]",0.0,23.35403726708074534161490683,True,0,
ODO1694009692475355,35x23x13,DQ3978-010,"[Decimal('10'), Decimal('0'), Decimal('0')]",0.0,23.35403726708074534161490683,True,0,
ODO1694009693685411,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009693685411,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009693685411,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
ODO1694009693685411,40x28x16,DX5995-690,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,24.37500,True,0,
ODO1694009750332931,35x23x13,DA2123-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.76923076923076923076923077,True,0,
